"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000249395.3",42.6941566158522,1.0372029737229,0.23230197372172,4.46489092238789,8.01095541448626e-06,4.03545321861632e-05
"ENSG00000249421.2",36.9408657721279,1.58180761150499,0.256184840850129,6.17447779601592,6.63825092781883e-10,5.09942671131304e-09
"ENSG00000249464.6",53.8527550374395,2.30741178206873,0.20790251862672,11.0985273161197,1.27527862243759e-28,2.50268782136532e-27
"ENSG00000249509.1",31.5307844842409,3.59277103398583,0.353403457785874,10.1662022677851,2.80638105825475e-24,4.78845437221224e-23
"ENSG00000249534.2",4.66812343169415,-1.8032638011835,0.650140707192197,-2.7736515822419,0.00554310097544112,0.0161962011680686
"ENSG00000249599.2",12.8973220443099,-2.02002701779807,0.391469222146427,-5.16011707567266,2.46795459297704e-07,1.48890157777071e-06
"ENSG00000249631.6",3.67127321346203,-2.82824754918999,0.83453548847017,-3.38900812279966,0.000701459325648666,0.00254538980365099
"ENSG00000249740.3",24.6884428769607,-2.91772183160912,0.390519443364239,-7.47138684433633,7.9353990309856e-14,8.07485332234646e-13
"ENSG00000249741.2",5.1033548770461,1.78937265842411,0.575636892342875,3.10850934369628,0.00188033700170889,0.00618849453257693
"ENSG00000249853.7",86.073610870409,1.5997877774227,0.18382677113584,8.70269203738841,3.24102551831008e-18,4.21975880466629e-17
"ENSG00000249867.6",1.34932234601459,3.05917209880789,1.16611717617306,2.62338310533031,0.00870613147630077,0.0241165216048763
"ENSG00000249896.2",52.1355998190033,1.77231438767057,0.193354303544849,9.16614916336461,4.90218386602293e-20,7.02455032425052e-19
"ENSG00000249937.8",70.486459157105,1.44969853082657,0.163901941243716,8.84491373211334,9.15990486480032e-19,1.22885121317762e-17
"ENSG00000249988.1",1.6314911290953,3.36054943904887,1.13807715524586,2.95283094257602,0.00314874353563889,0.00980001383621282
"ENSG00000249992.2",625.257266962889,-1.01502519474563,0.10987068456254,-9.238362341939,2.50298630434307e-20,3.64482997536166e-19
"ENSG00000250007.7",16.2716089756343,3.4647733988849,0.465530652199596,7.44263215002947,9.86986418641745e-14,9.99045463230413e-13
"ENSG00000250049.7",5.82096628440105,2.77145757183228,0.65291281248904,4.24475905330592,2.18828430020708e-05,0.000103494738772309
"ENSG00000250050.1",7.82014314271238,-2.54994647221935,0.586034677101621,-4.35118700625489,1.35402504554517e-05,6.59738044721384e-05
"ENSG00000250056.7",10.9199127026086,1.6790370879372,0.462756455356063,3.62833855368971,0.000285251042311785,0.00112582590358323
"ENSG00000250064.1",6.44171299600732,4.84856214113059,1.05933657219737,4.57697984604955,4.71736887463861e-06,2.44025277520931e-05
"ENSG00000250067.12",34.2221408888353,1.22138096936049,0.251440433141636,4.85753605376778,1.18855500493805e-06,6.61195113800765e-06
"ENSG00000250120.8",360.136054454906,-2.75565437238434,0.0983306723267384,-28.0243621565782,8.20422380108827e-173,1.49255895840744e-170
"ENSG00000250125.4",8.77161689374725,1.53475175807068,0.469071553122016,3.27189263099792,0.00106830138155404,0.00373122515220426
"ENSG00000250131.2",34.210544768734,2.36581811951291,0.28516061324221,8.29644070621855,1.07277026194151e-16,1.28090196464635e-15
"ENSG00000250132.6",180.107348670215,1.01700470249906,0.115581301165977,8.79904181939102,1.37989259845632e-18,1.83474608461414e-17
"ENSG00000250159.7",17.1287586585026,1.09130465629308,0.316996654224183,3.44263777472332,0.000576070345472666,0.00212795912359055
"ENSG00000250208.6",42.4234422213904,8.78067244361118,0.931250650351492,9.42890342175546,4.14398504306213e-21,6.22638377703392e-20
"ENSG00000250284.3",193.405350510291,-1.47329801282351,0.118800548361121,-12.401441181442,2.56665333450625e-35,6.20908724452657e-34
"ENSG00000250305.9",192.675003074025,1.72520700986052,0.173559128335636,9.94016866992006,2.78355418402912e-23,4.59516838779791e-22
"ENSG00000250312.8",246.064749331656,1.19082637039303,0.17757247207229,6.70614288631541,1.99836055013944e-11,1.74637643013647e-10
"ENSG00000250318.1",16.9997603715519,-1.42327095451233,0.422443328631121,-3.36914056407111,0.000754029647555878,0.00272075157604422
"ENSG00000250358.6",228.941831169859,-2.00501003480681,0.103146730885507,-19.4384254119732,3.65203359522056e-84,2.28676754770497e-82
"ENSG00000250366.2",433.052005555328,1.04705474909281,0.0789885338774905,13.2557815380745,4.17742174499777e-40,1.13728089468215e-38
"ENSG00000250412.1",6.78972335884607,1.58884664066729,0.519560689324344,3.05805784254672,0.00222776570353778,0.00720944610189358
"ENSG00000250420.8",57.065776510869,4.14299633018874,0.306012667499599,13.5386432334347,9.24812646430649e-42,2.59651517259074e-40
"ENSG00000250447.6",5.99255157137469,-4.36868102884078,0.920166754620883,-4.74770579017573,2.05737015623788e-06,1.11145047064015e-05
"ENSG00000250448.1",6.10770631344714,2.4144848646876,0.646831132744228,3.7327901247486,0.000189370378293664,0.000771026377673808
"ENSG00000250479.8",129.870452585276,1.04576641749509,0.226394794430062,4.6192158266172,3.85193030163144e-06,2.0126765645532e-05
"ENSG00000250486.4",62.2193372908234,2.66560268349572,0.252394766349738,10.5612438880846,4.50650068673278e-26,8.26549938625886e-25
"ENSG00000250538.6",44.3726480352344,-1.54192652187829,0.241726926731294,-6.37879504252462,1.78486713925925e-10,1.43583948982836e-09
"ENSG00000250579.2",20.2875492595503,-2.80005274148001,0.381642058876653,-7.33685576930868,2.18670033818202e-13,2.16141360519644e-12
"ENSG00000250634.6",17.9817916694482,1.80085039859727,0.319555688463999,5.6354822136116,1.74569162007878e-08,1.18394828389474e-07
"ENSG00000250658.1",7.40502133401991,5.66846118271179,0.964249146003836,5.87862712267234,4.13683051142785e-09,2.95998303269186e-08
"ENSG00000250673.2",1.51367193009228,-2.75231512205205,1.14824267290564,-2.39698034831549,0.0165308102707469,0.0423977963935855
"ENSG00000250722.6",435.630753636759,2.00869932427974,0.112238492081038,17.8967062639208,1.25105583818535e-71,6.35559970625292e-70
"ENSG00000250803.6",6.43988492944319,-4.48886492706844,0.941974780013295,-4.76537697432311,1.88500885056405e-06,1.02388265687789e-05
"ENSG00000250829.2",14.40139446484,3.390288155038,0.481896704355474,7.03530056212447,1.9883192911969e-12,1.8397077977827e-11
"ENSG00000250934.2",19.9637944293396,1.78941751198165,0.299046723701552,5.98373889482062,2.18072799906308e-09,1.60382686082419e-08
"ENSG00000250959.2",9.64342306256531,1.23417761546129,0.426508767071941,2.89367466918473,0.00380762447074376,0.0115868319252685
"ENSG00000250982.2",11.2934831979948,-3.85260896263671,0.57669669125082,-6.68047696663672,2.38165814407273e-11,2.06725162892193e-10
"ENSG00000250986.1",18.1835965977361,1.48912990925474,0.363263751711573,4.0993077405562,4.14387738141779e-05,0.000188119876065881
"ENSG00000250999.2",13.5636881220707,1.23530304140171,0.358074618677884,3.44984809580419,0.000560902074871938,0.0020793457752894
"ENSG00000251002.8",17.6489370044832,1.05485544111713,0.309971521720753,3.40307211211303,0.000666326915387628,0.00242870613196316
"ENSG00000251003.9",470.118191648579,-2.71866589273802,0.115078245889197,-23.6244988940455,2.15897385680832e-123,2.41204859313544e-121
"ENSG00000251129.2",111.557463727897,6.34070854112968,0.428279546919024,14.8050696951179,1.35846155120907e-49,4.48792359095758e-48
"ENSG00000251161.4",7.24453298247944,1.1125576290778,0.472839412000829,2.35292913585607,0.0186261833961237,0.0469622612548583
"ENSG00000251194.2",1.3075448643214,-3.28459055450464,1.20345779868695,-2.72929433677553,0.00634700253544523,0.0182578037678272
"ENSG00000251209.9",3.47697776274342,1.70487390825513,0.731562655807119,2.33045508094474,0.0197821114865133,0.0494966408116691
"ENSG00000251226.1",4.88384092393163,2.11448385469443,0.614506431644751,3.44094666191683,0.000579682791668089,0.00213983536683072
"ENSG00000251314.2",1.67036852941813,-4.25264120781273,1.17273541886683,-3.62625801130991,0.00028755804310533,0.00113360180243207
"ENSG00000251357.4",0.964822784228815,3.33335757076778,1.40842156263473,2.36673284420047,0.0179458817312933,0.0455069566410879
"ENSG00000251361.1",4.74083647341818,-2.94244621140873,0.738678880675199,-3.98339019618261,6.79390695002497e-05,0.000298313673563963
"ENSG00000251363.3",17.321553554547,1.50743380874583,0.302636056010138,4.98101194094113,6.32526363168396e-07,3.64138813947168e-06
